date,location,item,opening_stock,received,issued,closing_stock,lead_time_days,criticality,supplier
2025-08-02,Warehouse C,Amoxicillin,99,8,97,10,2,High,Supplier Y
2025-08-02,Warehouse C,Rice,163,39,52,150,4,Medium,Supplier Y
2025-08-02,Warehouse C,Flour,87,28,17,98,3,Medium,Supplier Y
2025-08-03,Hospital A,Paracetamol,96,24,106,14,4,High,Supplier Y
2025-08-03,Hospital A,Amoxicillin,183,3,21,165,5,High,Supplier X
2025-08-03,Hospital A,Rice,193,0,6,187,4,Medium,Supplier Y
2025-08-03,Hospital A,Flour,137,15,61,91,4,Medium,Supplier Y
2025-08-03,Hospital B,Paracetamol,129,6,111,24,5,High,Supplier X
2025-08-03,Hospital B,Amoxicillin,133,29,158,4,3,High,Supplier Y
2025-08-03,Hospital B,Rice,127,15,10,132,3,Medium,Supplier Y
2025-08-03,Hospital B,Flour,144,42,139,47,6,Medium,Supplier Y
2025-08-03,Warehouse C,Paracetamol,133,9,51,91,5,High,Supplier X
2025-08-03,Warehouse C,Amoxicillin,113,39,123,29,2,High,Supplier Y
2025-08-03,Warehouse C,Rice,129,18,84,63,3,Medium,Supplier Y
2025-08-03,Warehouse C,Flour,193,10,89,114,4,Medium,Supplier X
2025-08-04,Hospital A,Paracetamol,184,9,96,97,4,High,Supplier X
2025-08-04,Hospital A,Amoxicillin,190,32,87,135,5,High,Supplier Y
2025-08-04,Hospital A,Rice,137,45,137,45,6,Medium,Supplier X
2025-08-04,Hospital A,Flour,106,24,5,125,6,Medium,Supplier Y
2025-08-04,Hospital B,Paracetamol,192,17,150,59,2,High,Supplier Y
2025-08-04,Hospital B,Amoxicillin,72,12,30,54,4,High,Supplier Y
2025-08-04,Hospital B,Rice,164,21,96,89,4,Medium,Supplier X
2025-08-04,Hospital B,Flour,91,9,4,96,3,Medium,Supplier X
2025-08-04,Warehouse C,Paracetamol,83,43,51,75,4,High,Supplier Y
2025-08-04,Warehouse C,Amoxicillin,194,21,193,22,5,High,Supplier Y
2025-08-04,Warehouse C,Rice,127,40,14,153,2,Medium,Supplier Y
2025-08-04,Warehouse C,Flour,69,20,13,76,5,Medium,Supplier Y
2025-08-05,Hospital A,Paracetamol,81,38,118,1,4,High,Supplier Y
2025-08-05,Hospital A,Amoxicillin,86,0,68,18,5,High,Supplier X
2025-08-05,Hospital A,Rice,171,46,6,211,4,Medium,Supplier X
2025-08-05,Hospital A,Flour,85,49,118,16,6,Medium,Supplier Y
2025-08-05,Hospital B,Paracetamol,197,20,125,92,4,High,Supplier X
2025-08-05,Hospital B,Amoxicillin,74,49,112,11,6,High,Supplier X
2025-08-05,Hospital B,Rice,111,34,94,51,5,Medium,Supplier Y
2025-08-05,Hospital B,Flour,194,9,113,90,3,Medium,Supplier X
2025-08-05,Warehouse C,Paracetamol,185,39,34,190,6,High,Supplier X
2025-08-05,Warehouse C,Amoxicillin,81,28,76,33,4,High,Supplier X
2025-08-05,Warehouse C,Rice,195,47,160,82,2,Medium,Supplier Y
2025-08-05,Warehouse C,Flour,129,36,156,9,5,Medium,Supplier X
2025-08-06,Hospital A,Paracetamol,134,34,77,91,5,High,Supplier X
2025-08-06,Hospital A,Amoxicillin,131,29,19,141,4,High,Supplier X
2025-08-06,Hospital A,Rice,165,4,91,78,5,Medium,Supplier X
2025-08-06,Hospital A,Flour,123,42,11,154,3,Medium,Supplier X
2025-08-06,Hospital B,Paracetamol,176,49,91,134,5,High,Supplier Y
2025-08-06,Hospital B,Amoxicillin,113,17,121,9,6,High,Supplier Y
2025-08-06,Hospital B,Rice,143,10,151,2,2,Medium,Supplier X
2025-08-06,Hospital B,Flour,167,37,132,72,5,Medium,Supplier X
2025-08-06,Warehouse C,Paracetamol,107,10,110,7,4,High,Supplier X
2025-08-06,Warehouse C,Amoxicillin,113,37,122,28,3,High,Supplier X
2025-08-06,Warehouse C,Rice,149,14,40,123,3,Medium,Supplier Y
2025-08-06,Warehouse C,Flour,158,21,113,66,3,Medium,Supplier Y
2025-08-07,Hospital A,Paracetamol,92,35,40,87,4,High,Supplier X
2025-08-07,Hospital A,Amoxicillin,64,0,55,9,5,High,Supplier Y
2025-08-07,Hospital A,Rice,199,48,125,122,4,Medium,Supplier Y
2025-08-07,Hospital A,Flour,66,15,79,2,2,Medium,Supplier Y
2025-08-07,Hospital B,Paracetamol,137,48,51,134,6,High,Supplier X
2025-08-07,Hospital B,Amoxicillin,79,28,45,62,6,High,Supplier X
2025-08-07,Hospital B,Rice,136,19,11,144,4,Medium,Supplier X
2025-08-07,Hospital B,Flour,194,0,109,85,6,Medium,Supplier Y
2025-08-07,Warehouse C,Paracetamol,159,21,150,30,5,High,Supplier Y
2025-08-07,Warehouse C,Amoxicillin,94,21,13,102,6,High,Supplier X
2025-08-07,Warehouse C,Rice,142,6,95,53,2,Medium,Supplier X
2025-08-07,Warehouse C,Flour,112,47,26,133,6,Medium,Supplier X
2025-08-08,Hospital A,Paracetamol,155,45,103,97,5,High,Supplier X
2025-08-08,Hospital A,Amoxicillin,60,24,50,34,2,High,Supplier Y
2025-08-08,Hospital A,Rice,63,28,9,82,4,Medium,Supplier Y
2025-08-08,Hospital A,Flour,179,12,114,77,4,Medium,Supplier Y
2025-08-08,Hospital B,Paracetamol,121,1,65,57,3,High,Supplier Y
2025-08-08,Hospital B,Amoxicillin,131,15,84,62,5,High,Supplier Y
2025-08-08,Hospital B,Rice,61,1,48,14,2,Medium,Supplier X
2025-08-08,Hospital B,Flour,121,48,150,19,4,Medium,Supplier X
2025-08-08,Warehouse C,Paracetamol,178,23,55,146,4,High,Supplier X
2025-08-08,Warehouse C,Amoxicillin,133,19,78,74,3,High,Supplier Y
2025-08-08,Warehouse C,Rice,191,23,94,120,5,Medium,Supplier Y
2025-08-08,Warehouse C,Flour,118,1,44,75,5,Medium,Supplier Y
2025-08-09,Hospital A,Paracetamol,184,41,176,49,3,High,Supplier X
2025-08-09,Hospital A,Amoxicillin,157,36,52,141,6,High,Supplier X
2025-08-09,Hospital A,Rice,58,29,56,31,5,Medium,Supplier Y
2025-08-09,Hospital A,Flour,115,7,66,56,2,Medium,Supplier Y
2025-08-09,Hospital B,Paracetamol,59,42,91,10,6,High,Supplier Y
2025-08-09,Hospital B,Amoxicillin,163,24,48,139,5,High,Supplier X
2025-08-09,Hospital B,Rice,126,5,36,95,2,Medium,Supplier Y
2025-08-09,Hospital B,Flour,152,42,144,50,5,Medium,Supplier X
2025-08-09,Warehouse C,Paracetamol,146,40,53,133,6,High,Supplier Y
2025-08-09,Warehouse C,Amoxicillin,126,39,81,84,2,High,Supplier Y
2025-08-09,Warehouse C,Rice,70,1,63,8,4,Medium,Supplier X
2025-08-09,Warehouse C,Flour,191,12,196,7,3,Medium,Supplier X
2025-08-10,Hospital A,Paracetamol,196,43,204,35,2,High,Supplier Y
2025-08-10,Hospital A,Amoxicillin,199,40,193,46,5,High,Supplier Y
2025-08-10,Hospital A,Rice,167,32,173,26,5,Medium,Supplier Y
2025-08-10,Hospital A,Flour,64,25,57,32,2,Medium,Supplier X
2025-08-10,Hospital B,Paracetamol,146,17,69,94,3,High,Supplier Y
2025-08-10,Hospital B,Amoxicillin,63,46,87,22,3,High,Supplier X
2025-08-10,Hospital B,Rice,195,27,41,181,5,Medium,Supplier Y
2025-08-10,Hospital B,Flour,187,18,133,72,4,Medium,Supplier X
2025-08-10,Warehouse C,Paracetamol,162,37,56,143,4,High,Supplier X
2025-08-10,Warehouse C,Amoxicillin,136,28,54,110,6,High,Supplier X
2025-08-10,Warehouse C,Rice,72,40,77,35,3,Medium,Supplier Y
2025-08-10,Warehouse C,Flour,141,26,38,129,3,Medium,Supplier X
2025-08-11,Hospital A,Paracetamol,135,34,21,148,2,High,Supplier Y
2025-08-11,Hospital A,Amoxicillin,182,14,194,2,3,High,Supplier X
2025-08-11,Hospital A,Rice,104,0,29,75,6,Medium,Supplier Y
2025-08-11,Hospital A,Flour,72,38,85,25,6,Medium,Supplier X
2025-08-11,Hospital B,Paracetamol,81,39,86,34,6,High,Supplier Y
2025-08-11,Hospital B,Amoxicillin,166,6,109,63,6,High,Supplier X
2025-08-11,Hospital B,Rice,129,32,146,15,3,Medium,Supplier X
2025-08-11,Hospital B,Flour,149,33,13,169,2,Medium,Supplier X
2025-08-11,Warehouse C,Paracetamol,130,31,90,71,4,High,Supplier Y
2025-08-11,Warehouse C,Amoxicillin,136,17,119,34,3,High,Supplier Y
2025-08-11,Warehouse C,Rice,79,37,102,14,6,Medium,Supplier Y
2025-08-11,Warehouse C,Flour,100,44,109,35,5,Medium,Supplier Y
2025-08-12,Hospital A,Paracetamol,66,28,28,66,3,High,Supplier Y
2025-08-12,Hospital A,Amoxicillin,187,44,198,33,2,High,Supplier X
2025-08-12,Hospital A,Rice,99,18,17,100,6,Medium,Supplier Y
2025-08-12,Hospital A,Flour,153,3,6,150,3,Medium,Supplier Y
2025-08-12,Hospital B,Paracetamol,184,20,1,203,4,High,Supplier Y
2025-08-12,Hospital B,Amoxicillin,199,40,214,25,4,High,Supplier Y
2025-08-12,Hospital B,Rice,140,2,59,83,3,Medium,Supplier X
2025-08-12,Hospital B,Flour,129,16,96,49,5,Medium,Supplier X
2025-08-12,Warehouse C,Paracetamol,98,18,86,30,4,High,Supplier X
2025-08-12,Warehouse C,Amoxicillin,198,29,115,112,6,High,Supplier Y
2025-08-12,Warehouse C,Rice,52,27,15,64,3,Medium,Supplier X
2025-08-12,Warehouse C,Flour,113,24,70,67,3,Medium,Supplier Y
2025-08-13,Hospital A,Paracetamol,83,45,116,12,2,High,Supplier X
2025-08-13,Hospital A,Amoxicillin,105,40,23,122,5,High,Supplier Y
2025-08-13,Hospital A,Rice,152,33,86,99,6,Medium,Supplier X
2025-08-13,Hospital A,Flour,55,35,55,35,3,Medium,Supplier X
2025-08-13,Hospital B,Paracetamol,155,29,98,86,3,High,Supplier X
2025-08-13,Hospital B,Amoxicillin,96,46,35,107,6,High,Supplier X
2025-08-13,Hospital B,Rice,137,13,4,146,3,Medium,Supplier Y
2025-08-13,Hospital B,Flour,143,44,158,29,3,Medium,Supplier X
2025-08-13,Warehouse C,Paracetamol,153,3,59,97,2,High,Supplier X
2025-08-13,Warehouse C,Amoxicillin,58,34,48,44,4,High,Supplier X
2025-08-13,Warehouse C,Rice,67,16,43,40,6,Medium,Supplier X
2025-08-13,Warehouse C,Flour,62,44,77,29,6,Medium,Supplier Y
2025-08-14,Hospital A,Paracetamol,57,40,74,23,5,High,Supplier X
2025-08-14,Hospital A,Amoxicillin,68,37,97,8,3,High,Supplier X
2025-08-14,Hospital A,Rice,97,42,40,99,2,Medium,Supplier X
2025-08-14,Hospital A,Flour,69,43,30,82,3,Medium,Supplier Y
2025-08-14,Hospital B,Paracetamol,156,21,59,118,5,High,Supplier Y
2025-08-14,Hospital B,Amoxicillin,120,27,115,32,4,High,Supplier X
2025-08-14,Hospital B,Rice,128,17,45,100,4,Medium,Supplier X
2025-08-14,Hospital B,Flour,77,47,55,69,4,Medium,Supplier Y
2025-08-14,Warehouse C,Paracetamol,145,9,1,153,4,High,Supplier Y
2025-08-14,Warehouse C,Amoxicillin,111,1,32,80,6,High,Supplier Y
2025-08-14,Warehouse C,Rice,66,12,58,20,6,Medium,Supplier Y
2025-08-14,Warehouse C,Flour,59,29,50,38,5,Medium,Supplier Y
2025-08-15,Hospital A,Paracetamol,88,33,73,48,2,High,Supplier X
2025-08-15,Hospital A,Amoxicillin,116,5,112,9,4,High,Supplier X
2025-08-15,Hospital A,Rice,192,22,65,149,3,Medium,Supplier Y
2025-08-15,Hospital A,Flour,120,21,49,92,6,Medium,Supplier Y
2025-08-15,Hospital B,Paracetamol,140,31,137,34,5,High,Supplier Y
2025-08-15,Hospital B,Amoxicillin,147,0,134,13,4,High,Supplier X
2025-08-15,Hospital B,Rice,64,13,68,9,2,Medium,Supplier X
2025-08-15,Hospital B,Flour,170,42,164,48,4,Medium,Supplier Y
2025-08-15,Warehouse C,Paracetamol,79,34,66,47,4,High,Supplier X
2025-08-15,Warehouse C,Amoxicillin,101,49,106,44,5,High,Supplier Y
2025-08-15,Warehouse C,Rice,90,6,0,96,5,Medium,Supplier Y
2025-08-15,Warehouse C,Flour,56,47,36,67,3,Medium,Supplier Y
2025-08-16,Hospital A,Paracetamol,80,18,57,41,3,High,Supplier Y
2025-08-16,Hospital A,Amoxicillin,191,40,117,114,2,High,Supplier Y
2025-08-16,Hospital A,Rice,109,16,121,4,6,Medium,Supplier X
2025-08-16,Hospital A,Flour,161,11,63,109,6,Medium,Supplier Y
2025-08-16,Hospital B,Paracetamol,130,31,64,97,4,High,Supplier X
2025-08-16,Hospital B,Amoxicillin,182,24,80,126,3,High,Supplier X
2025-08-16,Hospital B,Rice,151,41,99,93,6,Medium,Supplier X
2025-08-16,Hospital B,Flour,50,42,54,38,4,Medium,Supplier Y
2025-08-16,Warehouse C,Paracetamol,160,1,134,27,5,High,Supplier Y
2025-08-16,Warehouse C,Amoxicillin,70,49,78,41,5,High,Supplier X
2025-08-16,Warehouse C,Rice,137,26,73,90,3,Medium,Supplier Y
2025-08-16,Warehouse C,Flour,59,27,64,22,5,Medium,Supplier X
2025-08-17,Hospital A,Paracetamol,130,12,96,46,4,High,Supplier Y
2025-08-17,Hospital A,Amoxicillin,156,5,95,66,3,High,Supplier Y
2025-08-17,Hospital A,Rice,150,31,26,155,6,Medium,Supplier X
2025-08-17,Hospital A,Flour,191,47,46,192,5,Medium,Supplier X
2025-08-17,Hospital B,Paracetamol,107,31,45,93,3,High,Supplier X
2025-08-17,Hospital B,Amoxicillin,152,42,154,40,4,High,Supplier Y
2025-08-17,Hospital B,Rice,141,34,160,15,6,Medium,Supplier X
2025-08-17,Hospital B,Flour,162,37,19,180,6,Medium,Supplier X
2025-08-17,Warehouse C,Paracetamol,134,49,145,38,6,High,Supplier Y
2025-08-17,Warehouse C,Amoxicillin,56,35,63,28,5,High,Supplier Y
2025-08-17,Warehouse C,Rice,66,1,2,65,3,Medium,Supplier Y
2025-08-17,Warehouse C,Flour,184,8,125,67,4,Medium,Supplier X
2025-08-18,Hospital A,Paracetamol,55,14,45,24,2,High,Supplier Y
2025-08-18,Hospital A,Amoxicillin,73,22,38,57,6,High,Supplier Y
2025-08-18,Hospital A,Rice,142,1,0,143,6,Medium,Supplier X
2025-08-18,Hospital A,Flour,77,44,86,35,3,Medium,Supplier Y
2025-08-18,Hospital B,Paracetamol,135,15,135,15,6,High,Supplier X
2025-08-18,Hospital B,Amoxicillin,124,19,42,101,5,High,Supplier X
2025-08-18,Hospital B,Rice,182,1,17,166,6,Medium,Supplier Y
2025-08-18,Hospital B,Flour,192,36,192,36,5,Medium,Supplier Y
2025-08-18,Warehouse C,Paracetamol,101,35,103,33,6,High,Supplier X
2025-08-18,Warehouse C,Amoxicillin,185,41,11,215,4,High,Supplier Y
2025-08-18,Warehouse C,Rice,187,36,103,120,5,Medium,Supplier Y
2025-08-18,Warehouse C,Flour,58,44,17,85,4,Medium,Supplier Y
2025-08-19,Hospital A,Paracetamol,72,9,65,16,3,High,Supplier X
2025-08-19,Hospital A,Amoxicillin,169,47,198,18,6,High,Supplier Y
2025-08-19,Hospital A,Rice,70,29,14,85,6,Medium,Supplier X
2025-08-19,Hospital A,Flour,98,18,78,38,3,Medium,Supplier X
2025-08-19,Hospital B,Paracetamol,176,43,75,144,2,High,Supplier Y
2025-08-19,Hospital B,Amoxicillin,128,35,23,140,4,High,Supplier Y
2025-08-19,Hospital B,Rice,109,30,45,94,6,Medium,Supplier Y
2025-08-19,Hospital B,Flour,88,18,20,86,6,Medium,Supplier Y
2025-08-19,Warehouse C,Paracetamol,164,11,55,120,3,High,Supplier X
2025-08-19,Warehouse C,Amoxicillin,114,19,88,45,3,High,Supplier Y
2025-08-19,Warehouse C,Rice,119,4,53,70,6,Medium,Supplier Y
2025-08-19,Warehouse C,Flour,121,48,158,11,5,Medium,Supplier X
2025-08-20,Hospital A,Paracetamol,104,0,34,70,6,High,Supplier X
2025-08-20,Hospital A,Amoxicillin,175,18,158,35,4,High,Supplier Y
2025-08-20,Hospital A,Rice,151,34,179,6,6,Medium,Supplier Y
2025-08-20,Hospital A,Flour,97,10,6,101,3,Medium,Supplier Y
2025-08-20,Hospital B,Paracetamol,134,47,159,22,3,High,Supplier Y
2025-08-20,Hospital B,Amoxicillin,123,47,35,135,2,High,Supplier X
2025-08-20,Hospital B,Rice,74,27,5,96,6,Medium,Supplier Y
2025-08-20,Hospital B,Flour,111,24,23,112,6,Medium,Supplier Y
2025-08-20,Warehouse C,Paracetamol,126,21,101,46,5,High,Supplier X
2025-08-20,Warehouse C,Amoxicillin,163,9,73,99,2,High,Supplier Y
2025-08-20,Warehouse C,Rice,100,25,26,99,3,Medium,Supplier X
2025-08-20,Warehouse C,Flour,182,42,137,87,2,Medium,Supplier Y
2025-08-21,Hospital A,Paracetamol,159,12,105,66,3,High,Supplier Y
2025-08-21,Hospital A,Amoxicillin,84,7,41,50,4,High,Supplier Y
2025-08-21,Hospital A,Rice,168,15,156,27,6,Medium,Supplier X
2025-08-21,Hospital A,Flour,171,31,156,46,3,Medium,Supplier X
2025-08-21,Hospital B,Paracetamol,188,28,102,114,2,High,Supplier Y
2025-08-21,Hospital B,Amoxicillin,182,19,45,156,6,High,Supplier X
2025-08-21,Hospital B,Rice,116,14,114,16,3,Medium,Supplier Y
2025-08-21,Hospital B,Flour,141,21,103,59,4,Medium,Supplier Y
2025-08-21,Warehouse C,Paracetamol,114,25,1,138,2,High,Supplier X
2025-08-21,Warehouse C,Amoxicillin,81,2,10,73,5,High,Supplier X
2025-08-21,Warehouse C,Rice,107,39,66,80,6,Medium,Supplier Y
2025-08-21,Warehouse C,Flour,166,36,159,43,6,Medium,Supplier Y
2025-08-22,Hospital A,Paracetamol,97,27,13,111,5,High,Supplier X
2025-08-22,Hospital A,Amoxicillin,66,42,33,75,4,High,Supplier X
2025-08-22,Hospital A,Rice,177,0,21,156,6,Medium,Supplier Y
2025-08-22,Hospital A,Flour,139,1,53,87,6,Medium,Supplier Y
2025-08-22,Hospital B,Paracetamol,102,31,49,84,2,High,Supplier X
2025-08-22,Hospital B,Amoxicillin,75,8,65,18,4,High,Supplier X
2025-08-22,Hospital B,Rice,89,1,34,56,3,Medium,Supplier Y
2025-08-22,Hospital B,Flour,193,4,126,71,6,Medium,Supplier Y
2025-08-22,Warehouse C,Paracetamol,140,0,125,15,6,High,Supplier X
2025-08-22,Warehouse C,Amoxicillin,136,49,170,15,5,High,Supplier X
2025-08-22,Warehouse C,Rice,75,34,10,99,3,Medium,Supplier X
2025-08-22,Warehouse C,Flour,131,1,88,44,2,Medium,Supplier Y
2025-08-23,Hospital A,Paracetamol,164,22,69,117,3,High,Supplier Y
2025-08-23,Hospital A,Amoxicillin,170,27,104,93,6,High,Supplier Y
2025-08-23,Hospital A,Rice,195,33,119,109,5,Medium,Supplier Y
2025-08-23,Hospital A,Flour,70,30,36,64,3,Medium,Supplier Y
2025-08-23,Hospital B,Paracetamol,99,35,102,32,4,High,Supplier Y
2025-08-23,Hospital B,Amoxicillin,89,30,108,11,6,High,Supplier X
2025-08-23,Hospital B,Rice,195,45,27,213,5,Medium,Supplier Y
2025-08-23,Hospital B,Flour,147,45,135,57,5,Medium,Supplier Y
2025-08-23,Warehouse C,Paracetamol,175,38,118,95,5,High,Supplier X
2025-08-23,Warehouse C,Amoxicillin,75,45,37,83,6,High,Supplier Y
2025-08-23,Warehouse C,Rice,68,32,4,96,6,Medium,Supplier X
2025-08-23,Warehouse C,Flour,67,40,101,6,5,Medium,Supplier X
2025-08-24,Hospital A,Paracetamol,73,25,18,80,5,High,Supplier X
2025-08-24,Hospital A,Amoxicillin,193,2,85,110,3,High,Supplier X
2025-08-24,Hospital A,Rice,85,25,81,29,2,Medium,Supplier X
2025-08-24,Hospital A,Flour,140,27,56,111,4,Medium,Supplier Y
2025-08-24,Hospital B,Paracetamol,122,47,31,138,3,High,Supplier Y
2025-08-24,Hospital B,Amoxicillin,145,19,91,73,2,High,Supplier X
2025-08-24,Hospital B,Rice,87,21,73,35,4,Medium,Supplier X
2025-08-24,Hospital B,Flour,186,11,45,152,6,Medium,Supplier Y
2025-08-24,Warehouse C,Paracetamol,157,0,82,75,2,High,Supplier Y
2025-08-24,Warehouse C,Amoxicillin,167,15,162,20,2,High,Supplier Y
2025-08-24,Warehouse C,Rice,110,26,67,69,4,Medium,Supplier Y
2025-08-24,Warehouse C,Flour,147,0,64,83,4,Medium,Supplier X
2025-08-25,Hospital A,Paracetamol,100,27,112,15,3,High,Supplier X
2025-08-25,Hospital A,Amoxicillin,124,39,105,58,2,High,Supplier Y
2025-08-25,Hospital A,Rice,62,31,84,9,3,Medium,Supplier Y
2025-08-25,Hospital A,Flour,169,31,138,62,2,Medium,Supplier Y
2025-08-25,Hospital B,Paracetamol,118,32,22,128,5,High,Supplier X
2025-08-25,Hospital B,Amoxicillin,92,8,63,37,5,High,Supplier X
2025-08-25,Hospital B,Rice,164,0,76,88,2,Medium,Supplier X
2025-08-25,Hospital B,Flour,58,10,46,22,6,Medium,Supplier X
2025-08-25,Warehouse C,Paracetamol,108,36,74,70,3,High,Supplier Y
2025-08-25,Warehouse C,Amoxicillin,113,18,35,96,4,High,Supplier Y
2025-08-25,Warehouse C,Rice,180,11,131,60,3,Medium,Supplier X
2025-08-25,Warehouse C,Flour,151,0,79,72,2,Medium,Supplier Y
2025-08-26,Hospital A,Paracetamol,161,3,158,6,4,High,Supplier Y
2025-08-26,Hospital A,Amoxicillin,195,36,22,209,5,High,Supplier Y
2025-08-26,Hospital A,Rice,198,37,124,111,6,Medium,Supplier X
2025-08-26,Hospital A,Flour,112,2,61,53,3,Medium,Supplier Y
2025-08-26,Hospital B,Paracetamol,190,13,191,12,3,High,Supplier Y
2025-08-26,Hospital B,Amoxicillin,63,34,29,68,4,High,Supplier X
2025-08-26,Hospital B,Rice,197,6,68,135,4,Medium,Supplier X
2025-08-26,Hospital B,Flour,158,29,17,170,3,Medium,Supplier X
2025-08-26,Warehouse C,Paracetamol,61,27,56,32,2,High,Supplier Y
2025-08-26,Warehouse C,Amoxicillin,58,35,32,61,2,High,Supplier Y
2025-08-26,Warehouse C,Rice,184,18,35,167,2,Medium,Supplier Y
2025-08-26,Warehouse C,Flour,66,31,72,25,3,Medium,Supplier Y
2025-08-27,Hospital A,Paracetamol,122,31,72,81,4,High,Supplier Y
2025-08-27,Hospital A,Amoxicillin,62,22,2,82,3,High,Supplier X
2025-08-27,Hospital A,Rice,170,1,128,43,3,Medium,Supplier Y
2025-08-27,Hospital A,Flour,90,46,22,114,6,Medium,Supplier Y
2025-08-27,Hospital B,Paracetamol,80,20,88,12,3,High,Supplier X
2025-08-27,Hospital B,Amoxicillin,102,19,33,88,6,High,Supplier Y
2025-08-27,Hospital B,Rice,127,29,23,133,6,Medium,Supplier Y
2025-08-27,Hospital B,Flour,143,39,69,113,3,Medium,Supplier Y
2025-08-27,Warehouse C,Paracetamol,82,28,49,61,3,High,Supplier Y
2025-08-27,Warehouse C,Amoxicillin,54,21,74,1,3,High,Supplier X
2025-08-27,Warehouse C,Rice,182,5,185,2,3,Medium,Supplier X
2025-08-27,Warehouse C,Flour,147,8,54,101,3,Medium,Supplier Y
2025-08-28,Hospital A,Paracetamol,78,0,45,33,5,High,Supplier X
2025-08-28,Hospital A,Amoxicillin,56,9,21,44,2,High,Supplier Y
2025-08-28,Hospital A,Rice,124,19,0,143,5,Medium,Supplier X
2025-08-28,Hospital A,Flour,153,34,140,47,3,Medium,Supplier Y
2025-08-28,Hospital B,Paracetamol,167,29,142,54,6,High,Supplier Y
2025-08-28,Hospital B,Amoxicillin,54,35,79,10,5,High,Supplier Y
2025-08-28,Hospital B,Rice,68,42,79,31,6,Medium,Supplier X
2025-08-28,Hospital B,Flour,178,32,105,105,3,Medium,Supplier Y
2025-08-28,Warehouse C,Paracetamol,187,23,62,148,2,High,Supplier Y
2025-08-28,Warehouse C,Amoxicillin,81,44,46,79,4,High,Supplier X
2025-08-28,Warehouse C,Rice,150,11,110,51,5,Medium,Supplier Y
2025-08-28,Warehouse C,Flour,166,25,130,61,4,Medium,Supplier Y
2025-08-29,Hospital A,Paracetamol,153,49,152,50,2,High,Supplier Y
2025-08-29,Hospital A,Amoxicillin,72,1,29,44,5,High,Supplier Y
2025-08-29,Hospital A,Rice,185,13,161,37,5,Medium,Supplier X
2025-08-29,Hospital A,Flour,197,25,29,193,3,Medium,Supplier X
2025-08-29,Hospital B,Paracetamol,61,46,93,14,5,High,Supplier Y
2025-08-29,Hospital B,Amoxicillin,175,21,115,81,6,High,Supplier Y
2025-08-29,Hospital B,Rice,169,5,41,133,5,Medium,Supplier X
2025-08-29,Hospital B,Flour,116,14,88,42,4,Medium,Supplier Y
2025-08-29,Warehouse C,Paracetamol,141,22,156,7,4,High,Supplier X
2025-08-29,Warehouse C,Amoxicillin,137,21,155,3,3,High,Supplier Y
2025-08-29,Warehouse C,Rice,67,11,0,78,5,Medium,Supplier X
2025-08-29,Warehouse C,Flour,179,20,67,132,6,Medium,Supplier X
2025-08-30,Hospital A,Paracetamol,143,20,134,29,6,High,Supplier Y
2025-08-30,Hospital A,Amoxicillin,58,37,4,91,4,High,Supplier Y
2025-08-30,Hospital A,Rice,109,17,114,12,3,Medium,Supplier X
2025-08-30,Hospital A,Flour,150,36,21,165,4,Medium,Supplier Y
2025-08-30,Hospital B,Paracetamol,111,33,127,17,4,High,Supplier Y
2025-08-30,Hospital B,Amoxicillin,154,33,150,37,4,High,Supplier X
2025-08-30,Hospital B,Rice,53,4,39,18,5,Medium,Supplier Y
2025-08-30,Hospital B,Flour,132,27,51,108,6,Medium,Supplier Y
2025-08-30,Warehouse C,Paracetamol,154,19,113,60,5,High,Supplier Y
2025-08-30,Warehouse C,Amoxicillin,124,30,64,90,3,High,Supplier Y
2025-08-30,Warehouse C,Rice,177,23,31,169,4,Medium,Supplier X
2025-08-30,Warehouse C,Flour,113,41,111,43,5,Medium,Supplier Y
2025-08-31,Hospital A,Paracetamol,130,31,4,157,6,High,Supplier X
2025-08-31,Hospital A,Amoxicillin,95,25,78,42,3,High,Supplier X
2025-08-31,Hospital A,Rice,71,33,80,24,2,Medium,Supplier X
2025-08-31,Hospital A,Flour,158,26,148,36,2,Medium,Supplier Y
2025-08-31,Hospital B,Paracetamol,60,0,27,33,2,High,Supplier Y
2025-08-31,Hospital B,Amoxicillin,78,18,64,32,5,High,Supplier Y
2025-08-31,Hospital B,Rice,123,10,62,71,2,Medium,Supplier X
2025-08-31,Hospital B,Flour,72,31,14,89,2,Medium,Supplier X
2025-08-31,Warehouse C,Paracetamol,62,29,22,69,2,High,Supplier Y
2025-08-31,Warehouse C,Amoxicillin,108,16,77,47,5,High,Supplier Y
2025-08-31,Warehouse C,Rice,119,16,61,74,6,Medium,Supplier X
2025-08-31,Warehouse C,Flour,139,21,95,65,5,Medium,Supplier X
2025-09-01,Hospital A,Paracetamol,125,6,72,59,3,High,Supplier X
2025-09-01,Hospital A,Amoxicillin,177,27,104,100,4,High,Supplier X
