brand_name,generic_name,manufacturer,therapeutic_class,price,final_price,availability_status,rating,num_reviews
Medix,Atorvastatin,Medicare Ltd,Antacid,75.07,75.07,In stock,4.1,168
HealPlus,Amoxicillin,ABC Pharma,Antihypertensive,1510.82,1435.28,Out of stock,4.7,18
LifeCare,Metformin,Sun Healthcare,Antacid,904.54,904.54,Out of stock,3.0,344
Medix,Atorvastatin,Medicare Ltd,Antibiotic,1337.82,1337.82,Out of stock,4.8,440
HealPlus,Paracetamol,ABC Pharma,Antibiotic,366.09,311.18,Limited,3.2,358
Medix,Metformin,Global Remedies,Antidiabetic,1674.12,1506.71,Out of stock,3.5,318
HealPlus,Omeprazole,Global Remedies,Antibiotic,413.36,413.36,Limited,3.8,452
HealPlus,Amoxicillin,Nova Life,Antihypertensive,1309.75,1113.29,Out of stock,2.6,118
HealPlus,Amoxicillin,Sun Healthcare,Antihypertensive,361.63,289.3,In stock,4.2,180
HealPlus,Omeprazole,ABC Pharma,Antidiabetic,462.31,439.19,Out of stock,4.3,269
PharmaOne,Atorvastatin,ABC Pharma,Analgesic,1810.09,1719.59,In stock,2.8,313
HealPlus,Metformin,Global Remedies,Antibiotic,771.76,694.58,Limited,3.7,349
LifeCare,Amoxicillin,Global Remedies,Antibiotic,1188.76,1010.45,Out of stock,3.5,162
BioTrust,Atorvastatin,Sun Healthcare,Antidiabetic,1809.24,1537.85,In stock,3.5,431
PharmaOne,Omeprazole,Global Remedies,Antibiotic,379.51,303.61,Limited,3.5,250
PharmaOne,Atorvastatin,Medicare Ltd,Analgesic,1504.94,1429.69,Out of stock,3.5,310
LifeCare,Paracetamol,Global Remedies,Antacid,220.7,198.63,In stock,3.2,221
Medix,Paracetamol,Medicare Ltd,Antibiotic,1267.39,1077.28,Limited,4.5,120
HealPlus,Metformin,Nova Life,Analgesic,21.69,19.52,Limited,3.1,362
HealPlus,Paracetamol,Global Remedies,Antibiotic,1278.76,1214.82,Out of stock,4.7,282
LifeCare,Metformin,ABC Pharma,Antibiotic,1986.19,1986.19,Limited,4.8,48
BioTrust,Amoxicillin,Sun Healthcare,Antihypertensive,1939.12,1939.12,Limited,4.4,344
LifeCare,Amoxicillin,Medicare Ltd,Antibiotic,1730.2,1730.2,In stock,4.1,25
BioTrust,Omeprazole,ABC Pharma,Antidiabetic,288.57,288.57,Limited,3.3,274
LifeCare,Metformin,ABC Pharma,Analgesic,1434.65,1219.45,Out of stock,4.3,385
PharmaOne,Metformin,Medicare Ltd,Antidiabetic,1164.79,1106.55,Limited,2.9,6
HealPlus,Metformin,Sun Healthcare,Analgesic,540.38,540.38,In stock,4.8,224
HealPlus,Atorvastatin,Global Remedies,Antacid,1888.13,1604.91,Out of stock,2.6,318
Medix,Atorvastatin,Global Remedies,Antidiabetic,1380.16,1242.14,In stock,3.0,397
PharmaOne,Metformin,Medicare Ltd,Antacid,390.36,370.84,Out of stock,3.9,385
HealPlus,Atorvastatin,Medicare Ltd,Antacid,598.7,568.77,Limited,5.0,126
PharmaOne,Atorvastatin,Sun Healthcare,Antibiotic,1983.21,1884.05,In stock,3.9,358
HealPlus,Atorvastatin,Medicare Ltd,Antihypertensive,1724.07,1637.87,Out of stock,2.8,353
LifeCare,Omeprazole,ABC Pharma,Antacid,674.92,539.94,Out of stock,3.4,480
Medix,Omeprazole,Global Remedies,Antibiotic,1424.83,1282.35,In stock,3.3,130
HealPlus,Omeprazole,Sun Healthcare,Antacid,919.69,735.75,Limited,3.5,306
HealPlus,Metformin,Global Remedies,Antidiabetic,1007.14,956.78,In stock,3.2,446
LifeCare,Metformin,Nova Life,Antidiabetic,381.08,362.03,Out of stock,3.9,88
LifeCare,Omeprazole,Medicare Ltd,Analgesic,607.59,516.45,Out of stock,3.7,178
BioTrust,Amoxicillin,Nova Life,Antidiabetic,1089.45,1089.45,In stock,2.8,389
Medix,Paracetamol,Sun Healthcare,Antibiotic,1145.49,973.67,In stock,4.9,271
LifeCare,Omeprazole,Global Remedies,Antidiabetic,780.6,663.51,Limited,3.1,330
BioTrust,Metformin,Global Remedies,Antidiabetic,190.76,162.15,Limited,3.1,494
PharmaOne,Omeprazole,Nova Life,Antihypertensive,892.25,713.8,Out of stock,3.5,20
LifeCare,Amoxicillin,ABC Pharma,Antihypertensive,1917.05,1821.2,Out of stock,4.4,116
LifeCare,Metformin,Sun Healthcare,Analgesic,1394.12,1324.41,Limited,4.8,199
BioTrust,Metformin,ABC Pharma,Antihypertensive,1585.94,1585.94,Limited,4.3,421
LifeCare,Metformin,ABC Pharma,Antidiabetic,1562.78,1406.5,In stock,3.5,166
LifeCare,Metformin,Medicare Ltd,Antidiabetic,482.36,458.24,Out of stock,4.5,429
HealPlus,Omeprazole,ABC Pharma,Analgesic,1094.7,930.5,In stock,3.6,282
Medix,Metformin,Sun Healthcare,Antihypertensive,1602.05,1602.05,In stock,4.2,460
PharmaOne,Paracetamol,Global Remedies,Antidiabetic,638.39,510.71,Limited,4.6,231
PharmaOne,Atorvastatin,Medicare Ltd,Antacid,1125.1,956.33,Out of stock,3.0,134
LifeCare,Metformin,Medicare Ltd,Antihypertensive,1379.01,1172.16,In stock,2.6,117
HealPlus,Amoxicillin,Nova Life,Analgesic,1285.68,1157.11,Limited,4.3,356
BioTrust,Paracetamol,Nova Life,Analgesic,1191.14,1191.14,In stock,3.4,373
BioTrust,Amoxicillin,Nova Life,Analgesic,1671.56,1587.98,In stock,4.6,349
LifeCare,Paracetamol,Nova Life,Antibiotic,1132.55,1019.29,Limited,3.7,16
BioTrust,Paracetamol,Nova Life,Antidiabetic,1943.56,1846.38,Limited,4.0,367
HealPlus,Atorvastatin,Nova Life,Analgesic,1447.42,1447.42,Limited,4.3,279
PharmaOne,Metformin,ABC Pharma,Antihypertensive,1792.53,1792.53,Limited,4.8,1
PharmaOne,Atorvastatin,Medicare Ltd,Analgesic,559.11,503.2,In stock,4.0,279
PharmaOne,Atorvastatin,Sun Healthcare,Antacid,1142.1,970.78,Out of stock,4.4,248
LifeCare,Paracetamol,Sun Healthcare,Antihypertensive,600.95,570.9,Limited,4.1,228
Medix,Omeprazole,Medicare Ltd,Analgesic,1381.68,1105.34,In stock,3.8,162
BioTrust,Paracetamol,Sun Healthcare,Antidiabetic,152.37,129.51,In stock,4.9,42
BioTrust,Metformin,Nova Life,Antihypertensive,1855.97,1670.37,Out of stock,3.8,200
LifeCare,Atorvastatin,Sun Healthcare,Antibiotic,1734.81,1561.33,Out of stock,3.7,28
HealPlus,Paracetamol,Global Remedies,Antihypertensive,1368.04,1162.83,Limited,3.4,214
PharmaOne,Omeprazole,Global Remedies,Antacid,936.87,749.5,In stock,2.7,327
Medix,Omeprazole,ABC Pharma,Antihypertensive,621.8,559.62,Out of stock,2.6,445
BioTrust,Metformin,Global Remedies,Analgesic,1670.49,1419.92,Out of stock,2.6,490
HealPlus,Metformin,ABC Pharma,Antacid,1591.35,1511.78,Out of stock,4.5,322
LifeCare,Amoxicillin,Nova Life,Antibiotic,1902.66,1712.39,Out of stock,3.2,316
BioTrust,Atorvastatin,Global Remedies,Antidiabetic,1051.88,946.69,Out of stock,4.8,335
BioTrust,Atorvastatin,Global Remedies,Antibiotic,1124.14,1124.14,Limited,2.5,281
LifeCare,Amoxicillin,Sun Healthcare,Antacid,1015.58,812.46,Limited,4.1,9
PharmaOne,Atorvastatin,ABC Pharma,Antibiotic,1155.25,1097.49,In stock,4.0,236
HealPlus,Atorvastatin,Global Remedies,Antidiabetic,1080.13,864.1,In stock,2.6,444
Medix,Amoxicillin,Medicare Ltd,Antacid,1237.64,1175.76,In stock,3.7,272
PharmaOne,Atorvastatin,Global Remedies,Analgesic,737.15,663.43,Out of stock,4.4,364
LifeCare,Omeprazole,Global Remedies,Antihypertensive,892.34,758.49,Limited,2.8,91
LifeCare,Amoxicillin,Nova Life,Antibiotic,1394.41,1324.69,Out of stock,2.9,301
HealPlus,Atorvastatin,Global Remedies,Antibiotic,1256.27,1005.02,Limited,4.1,307
LifeCare,Metformin,ABC Pharma,Antidiabetic,419.74,419.74,Out of stock,4.2,34
BioTrust,Atorvastatin,Nova Life,Antihypertensive,752.26,677.03,Out of stock,4.0,60
HealPlus,Paracetamol,Global Remedies,Antacid,1649.06,1566.61,Out of stock,3.3,460
HealPlus,Atorvastatin,Medicare Ltd,Antidiabetic,549.47,439.58,In stock,3.2,112
HealPlus,Omeprazole,Global Remedies,Antibiotic,1355.2,1151.92,Limited,4.2,189
PharmaOne,Omeprazole,Sun Healthcare,Antacid,1373.4,1304.73,Out of stock,4.7,8
LifeCare,Metformin,Medicare Ltd,Antibiotic,1991.39,1891.82,Out of stock,4.6,476
Medix,Omeprazole,Global Remedies,Analgesic,540.37,432.3,In stock,3.5,300
BioTrust,Atorvastatin,Medicare Ltd,Antacid,488.18,414.95,In stock,4.4,82
BioTrust,Paracetamol,Medicare Ltd,Analgesic,142.81,128.53,Out of stock,4.5,496
BioTrust,Paracetamol,Medicare Ltd,Antidiabetic,1555.51,1399.96,In stock,2.7,466
HealPlus,Atorvastatin,Medicare Ltd,Antibiotic,620.18,527.15,In stock,3.9,323
PharmaOne,Metformin,Medicare Ltd,Analgesic,168.45,151.6,In stock,3.8,82
BioTrust,Atorvastatin,Medicare Ltd,Antihypertensive,1887.86,1604.68,Limited,3.7,301
PharmaOne,Metformin,Sun Healthcare,Antibiotic,606.62,515.63,Limited,4.4,218
Medix,Paracetamol,Global Remedies,Antacid,1890.61,1512.49,In stock,4.8,203
BioTrust,Paracetamol,Nova Life,Antibiotic,1491.9,1491.9,Out of stock,3.0,162
PharmaOne,Amoxicillin,ABC Pharma,Antihypertensive,1105.11,994.6,Out of stock,4.3,25
PharmaOne,Paracetamol,Sun Healthcare,Antacid,776.5,660.02,In stock,3.1,141
Medix,Amoxicillin,Sun Healthcare,Antibiotic,1411.94,1270.75,Out of stock,3.9,63
BioTrust,Paracetamol,Global Remedies,Analgesic,108.69,97.82,In stock,3.5,423
LifeCare,Atorvastatin,Medicare Ltd,Antacid,1319.05,1253.1,Limited,3.0,234
PharmaOne,Paracetamol,ABC Pharma,Antihypertensive,568.16,539.75,Limited,4.4,425
PharmaOne,Metformin,Medicare Ltd,Antibiotic,578.15,462.52,In stock,2.8,141
BioTrust,Amoxicillin,Sun Healthcare,Antibiotic,911.38,729.1,In stock,3.4,264
HealPlus,Omeprazole,Global Remedies,Antacid,90.65,90.65,In stock,2.6,328
LifeCare,Paracetamol,Global Remedies,Antibiotic,501.73,501.73,In stock,4.2,337
LifeCare,Metformin,Global Remedies,Antibiotic,1196.09,1076.48,In stock,4.6,95
PharmaOne,Amoxicillin,Medicare Ltd,Antihypertensive,1165.53,932.42,In stock,2.5,231
HealPlus,Metformin,Global Remedies,Antihypertensive,63.79,51.03,In stock,2.9,39
PharmaOne,Omeprazole,Nova Life,Analgesic,1829.89,1646.9,In stock,3.8,222
Medix,Metformin,ABC Pharma,Antibiotic,814.91,733.42,Out of stock,2.7,273
HealPlus,Metformin,Global Remedies,Antacid,1937.9,1841.01,Out of stock,3.3,234
HealPlus,Atorvastatin,Global Remedies,Analgesic,1901.98,1806.88,Limited,3.3,339
BioTrust,Amoxicillin,Nova Life,Analgesic,801.17,801.17,In stock,4.5,307
LifeCare,Amoxicillin,Nova Life,Analgesic,1396.45,1117.16,In stock,3.6,276
PharmaOne,Omeprazole,Medicare Ltd,Antacid,1275.85,1275.85,Out of stock,2.7,32
Medix,Amoxicillin,Nova Life,Antibiotic,1530.71,1454.17,Limited,3.3,186
HealPlus,Metformin,Nova Life,Analgesic,1649.19,1649.19,In stock,4.2,293
Medix,Omeprazole,Medicare Ltd,Antacid,1537.75,1537.75,In stock,4.3,414
PharmaOne,Omeprazole,ABC Pharma,Analgesic,504.96,479.71,In stock,3.0,282
Medix,Omeprazole,Sun Healthcare,Analgesic,1750.65,1663.12,Limited,4.8,124
BioTrust,Amoxicillin,ABC Pharma,Analgesic,1707.01,1365.61,Limited,3.5,158
BioTrust,Atorvastatin,Nova Life,Antihypertensive,1612.17,1612.17,Limited,3.7,149
BioTrust,Amoxicillin,Nova Life,Antibiotic,1743.26,1394.61,Out of stock,3.2,286
Medix,Omeprazole,ABC Pharma,Antacid,68.28,54.62,Out of stock,2.7,496
LifeCare,Amoxicillin,ABC Pharma,Antacid,1847.38,1847.38,Out of stock,3.3,434
Medix,Omeprazole,Global Remedies,Antihypertensive,82.21,73.99,Limited,3.9,256
LifeCare,Omeprazole,Medicare Ltd,Analgesic,543.92,435.14,In stock,4.9,251
HealPlus,Amoxicillin,Nova Life,Antacid,1671.13,1420.46,Out of stock,4.1,55
BioTrust,Paracetamol,Sun Healthcare,Antihypertensive,1575.02,1417.52,In stock,4.6,301
PharmaOne,Amoxicillin,Sun Healthcare,Antacid,1535.42,1381.88,Out of stock,4.8,91
BioTrust,Metformin,Medicare Ltd,Antibiotic,1087.62,978.86,In stock,3.5,269
BioTrust,Omeprazole,Nova Life,Analgesic,667.02,533.62,Out of stock,4.2,370
Medix,Amoxicillin,Medicare Ltd,Antihypertensive,765.09,765.09,In stock,2.8,190
LifeCare,Paracetamol,Sun Healthcare,Antihypertensive,1735.34,1475.04,In stock,2.7,32
Medix,Metformin,Nova Life,Antibiotic,1970.77,1675.15,Out of stock,4.4,170
Medix,Metformin,ABC Pharma,Analgesic,1420.14,1278.13,In stock,4.3,228
LifeCare,Omeprazole,Medicare Ltd,Antibiotic,1130.97,961.32,In stock,4.6,60
PharmaOne,Omeprazole,Nova Life,Antacid,1913.45,1913.45,Limited,3.1,445
HealPlus,Atorvastatin,Global Remedies,Antibiotic,869.17,869.17,Limited,4.7,56
HealPlus,Omeprazole,Nova Life,Antihypertensive,1791.08,1701.53,In stock,2.9,75
PharmaOne,Paracetamol,Sun Healthcare,Analgesic,279.69,237.74,Limited,4.4,427
HealPlus,Metformin,ABC Pharma,Antidiabetic,581.47,523.32,In stock,3.7,89
PharmaOne,Omeprazole,Sun Healthcare,Antacid,642.17,642.17,In stock,4.3,34
BioTrust,Metformin,Sun Healthcare,Antidiabetic,1930.03,1544.02,Out of stock,3.2,6
HealPlus,Omeprazole,Sun Healthcare,Antibiotic,161.26,161.26,Limited,2.9,132
HealPlus,Paracetamol,Nova Life,Analgesic,1260.97,1134.87,In stock,4.6,218
Medix,Paracetamol,Nova Life,Antibiotic,1818.27,1727.36,Out of stock,2.9,410
Medix,Amoxicillin,Nova Life,Antidiabetic,891.94,758.15,In stock,3.8,440
Medix,Omeprazole,Global Remedies,Antacid,1240.41,992.33,Out of stock,3.0,310
Medix,Amoxicillin,Global Remedies,Antidiabetic,796.08,716.47,Limited,3.4,430
Medix,Metformin,Nova Life,Antacid,278.51,236.73,Out of stock,4.2,383
Medix,Amoxicillin,Global Remedies,Antacid,1275.67,1084.32,In stock,4.7,143
PharmaOne,Metformin,Nova Life,Antidiabetic,1443.73,1154.98,Limited,3.4,126
LifeCare,Atorvastatin,Sun Healthcare,Antibiotic,1026.77,1026.77,Out of stock,2.5,81
BioTrust,Omeprazole,ABC Pharma,Antibiotic,1576.46,1418.81,Limited,4.2,338
HealPlus,Atorvastatin,ABC Pharma,Antibiotic,975.57,780.46,Out of stock,3.1,144
Medix,Metformin,Nova Life,Antibiotic,1102.88,882.3,In stock,2.6,176
LifeCare,Atorvastatin,Sun Healthcare,Antacid,1736.5,1562.85,In stock,4.7,307
HealPlus,Metformin,Medicare Ltd,Antibiotic,1052.82,894.9,In stock,4.4,370
LifeCare,Omeprazole,Nova Life,Antidiabetic,404.96,384.71,Limited,4.8,320
BioTrust,Amoxicillin,Nova Life,Antibiotic,288.8,259.92,In stock,3.3,299
Medix,Paracetamol,Nova Life,Antacid,35.09,28.07,In stock,4.8,74
HealPlus,Omeprazole,ABC Pharma,Antacid,1769.48,1681.01,In stock,4.8,34
BioTrust,Atorvastatin,Nova Life,Antacid,1955.16,1857.4,Out of stock,5.0,44
Medix,Omeprazole,Global Remedies,Antacid,1322.24,1322.24,Out of stock,3.8,371
PharmaOne,Amoxicillin,ABC Pharma,Analgesic,736.78,699.94,Limited,4.0,463
HealPlus,Atorvastatin,Global Remedies,Antihypertensive,1650.79,1650.79,In stock,3.1,126
PharmaOne,Metformin,Global Remedies,Antacid,921.72,921.72,In stock,4.3,344
PharmaOne,Atorvastatin,Nova Life,Analgesic,1207.95,1207.95,In stock,4.2,146
LifeCare,Atorvastatin,ABC Pharma,Antidiabetic,1546.74,1469.4,In stock,3.4,307
LifeCare,Atorvastatin,Global Remedies,Antibiotic,359.37,305.46,Limited,3.3,407
BioTrust,Metformin,Global Remedies,Antacid,646.41,646.41,In stock,3.7,496
LifeCare,Omeprazole,Nova Life,Antacid,346.18,311.56,Out of stock,3.9,232
Medix,Omeprazole,Nova Life,Antibiotic,1573.1,1573.1,In stock,2.9,56
LifeCare,Amoxicillin,Medicare Ltd,Antibiotic,401.2,361.08,Limited,3.6,178
PharmaOne,Amoxicillin,ABC Pharma,Antacid,304.92,243.94,Out of stock,3.4,261
Medix,Omeprazole,Global Remedies,Analgesic,756.23,680.61,Out of stock,4.3,227
Medix,Omeprazole,ABC Pharma,Analgesic,1606.17,1445.55,Limited,3.0,19
HealPlus,Atorvastatin,Sun Healthcare,Antihypertensive,1710.25,1624.74,Limited,3.9,150
PharmaOne,Atorvastatin,Nova Life,Analgesic,826.41,702.45,In stock,2.9,252
Medix,Atorvastatin,ABC Pharma,Analgesic,322.04,273.73,Limited,3.3,34
Medix,Paracetamol,Medicare Ltd,Antacid,1704.56,1363.65,In stock,3.5,101
Medix,Atorvastatin,Medicare Ltd,Antibiotic,1619.48,1538.51,In stock,3.0,270
BioTrust,Metformin,Sun Healthcare,Antihypertensive,1611.37,1611.37,Out of stock,3.0,408
HealPlus,Atorvastatin,Nova Life,Antihypertensive,1181.83,1181.83,In stock,4.1,221
Medix,Omeprazole,Nova Life,Antacid,674.34,539.47,In stock,3.1,367
Medix,Omeprazole,ABC Pharma,Antihypertensive,1550.31,1550.31,In stock,3.5,314
BioTrust,Metformin,Medicare Ltd,Antibiotic,1340.76,1206.68,Out of stock,4.7,92
PharmaOne,Atorvastatin,Global Remedies,Analgesic,372.93,316.99,Out of stock,2.9,287
LifeCare,Metformin,Sun Healthcare,Antacid,1129.95,1016.96,Out of stock,3.9,407
PharmaOne,Paracetamol,Sun Healthcare,Antacid,1208.13,1147.72,Out of stock,2.9,405
HealPlus,Atorvastatin,Global Remedies,Antihypertensive,1008.13,907.32,Out of stock,4.2,86
Medix,Amoxicillin,Sun Healthcare,Antihypertensive,1012.46,809.97,In stock,3.8,388
LifeCare,Amoxicillin,Nova Life,Antihypertensive,1711.87,1369.5,Out of stock,4.0,65
BioTrust,Atorvastatin,Medicare Ltd,Antibiotic,141.58,141.58,In stock,4.5,278
BioTrust,Metformin,Global Remedies,Antihypertensive,1795.62,1795.62,Out of stock,3.5,395
LifeCare,Omeprazole,Global Remedies,Antacid,297.41,267.67,In stock,3.8,117
HealPlus,Omeprazole,Global Remedies,Antibiotic,1032.53,1032.53,Limited,3.5,258
HealPlus,Atorvastatin,Nova Life,Antihypertensive,56.66,45.33,Limited,2.7,244
LifeCare,Atorvastatin,Sun Healthcare,Analgesic,1260.59,1071.5,In stock,3.5,81
LifeCare,Metformin,ABC Pharma,Antihypertensive,1480.71,1332.64,Limited,3.8,410
PharmaOne,Atorvastatin,ABC Pharma,Antihypertensive,195.12,175.61,Limited,3.2,10
Medix,Omeprazole,Medicare Ltd,Analgesic,614.3,614.3,Out of stock,4.4,81
LifeCare,Metformin,ABC Pharma,Antihypertensive,120.16,114.15,In stock,3.9,7
PharmaOne,Atorvastatin,Global Remedies,Analgesic,694.84,625.36,In stock,4.9,60
BioTrust,Amoxicillin,Nova Life,Antihypertensive,997.77,848.1,In stock,4.7,362
LifeCare,Paracetamol,Global Remedies,Analgesic,1389.8,1181.33,In stock,2.6,427
PharmaOne,Amoxicillin,ABC Pharma,Antibiotic,1330.45,1263.93,Out of stock,4.0,443
LifeCare,Paracetamol,Medicare Ltd,Antihypertensive,937.66,750.13,In stock,2.6,54
HealPlus,Omeprazole,Medicare Ltd,Antihypertensive,836.32,669.06,In stock,4.7,464
PharmaOne,Omeprazole,Global Remedies,Antihypertensive,143.64,122.09,Out of stock,4.5,41
Medix,Amoxicillin,Global Remedies,Antibiotic,755.3,755.3,In stock,2.7,111
PharmaOne,Omeprazole,Sun Healthcare,Antihypertensive,626.77,501.42,In stock,2.8,244
Medix,Atorvastatin,ABC Pharma,Antidiabetic,1647.18,1647.18,In stock,4.4,313
Medix,Paracetamol,Sun Healthcare,Antacid,1040.13,1040.13,In stock,4.0,406
PharmaOne,Omeprazole,Nova Life,Antacid,1880.48,1880.48,Out of stock,4.0,42
LifeCare,Atorvastatin,Global Remedies,Analgesic,772.16,656.34,Out of stock,4.6,403
PharmaOne,Omeprazole,Sun Healthcare,Antihypertensive,1019.75,917.77,In stock,4.3,80
PharmaOne,Omeprazole,Nova Life,Analgesic,1051.08,840.86,Limited,4.9,500
