date,location,item,closing_stock,Inventory_Status,Recommendation,Alert,supplier
2025-07-28,Hospital A,Amoxicillin,19,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-07-28,Hospital A,Rice,51,Warning,Reorder Soon,OK,Supplier X
2025-07-28,Hospital A,Flour,70,Warning,Reorder Soon,OK,Supplier X
2025-07-28,Hospital B,Paracetamol,19,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-07-28,Hospital B,Amoxicillin,61,Warning,Reorder Soon,OK,Supplier X
2025-07-28,Hospital B,Rice,37,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-07-28,Hospital B,Flour,62,Warning,Reorder Soon,OK,Supplier Y
2025-07-28,Warehouse C,Paracetamol,11,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-07-28,Warehouse C,Amoxicillin,6,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-07-28,Warehouse C,Rice,113,Healthy,No Action Required,OK,Supplier X
2025-07-28,Warehouse C,Flour,103,Healthy,No Action Required,OK,Supplier X
2025-07-29,Hospital A,Paracetamol,40,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-07-29,Hospital A,Amoxicillin,127,Healthy,No Action Required,OK,Supplier Y
2025-07-29,Hospital A,Rice,58,Warning,Reorder Soon,OK,Supplier Y
2025-07-29,Hospital A,Flour,181,Healthy,No Action Required,OK,Supplier Y
2025-07-29,Hospital B,Paracetamol,180,Healthy,No Action Required,OK,Supplier Y
2025-07-29,Hospital B,Amoxicillin,54,Warning,Reorder Soon,OK,Supplier Y
2025-07-29,Hospital B,Rice,127,Healthy,No Action Required,OK,Supplier X
2025-07-29,Hospital B,Flour,193,Healthy,No Action Required,OK,Supplier Y
2025-07-29,Warehouse C,Paracetamol,130,Healthy,No Action Required,OK,Supplier X
2025-07-29,Warehouse C,Amoxicillin,16,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-07-29,Warehouse C,Rice,71,Warning,Reorder Soon,OK,Supplier X
2025-07-29,Warehouse C,Flour,45,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-07-30,Hospital A,Paracetamol,145,Healthy,No Action Required,OK,Supplier Y
2025-07-30,Hospital A,Amoxicillin,46,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-07-30,Hospital A,Rice,23,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-07-30,Hospital A,Flour,49,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-07-30,Hospital B,Paracetamol,85,Warning,Reorder Soon,OK,Supplier X
2025-07-30,Hospital B,Amoxicillin,7,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-07-30,Hospital B,Rice,10,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-07-30,Hospital B,Flour,70,Warning,Reorder Soon,OK,Supplier Y
2025-07-30,Warehouse C,Paracetamol,27,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-07-30,Warehouse C,Amoxicillin,55,Warning,Reorder Soon,OK,Supplier Y
2025-07-30,Warehouse C,Rice,70,Warning,Reorder Soon,OK,Supplier X
2025-07-30,Warehouse C,Flour,166,Healthy,No Action Required,OK,Supplier Y
2025-07-31,Hospital A,Paracetamol,144,Healthy,No Action Required,OK,Supplier X
2025-07-31,Hospital A,Amoxicillin,149,Healthy,No Action Required,OK,Supplier Y
2025-07-31,Hospital A,Rice,68,Warning,Reorder Soon,OK,Supplier X
2025-07-31,Hospital A,Flour,29,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-07-31,Hospital B,Paracetamol,91,Warning,Reorder Soon,OK,Supplier Y
2025-07-31,Hospital B,Amoxicillin,43,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-07-31,Hospital B,Rice,44,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-07-31,Hospital B,Flour,36,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-07-31,Warehouse C,Paracetamol,142,Healthy,No Action Required,OK,Supplier Y
2025-07-31,Warehouse C,Amoxicillin,94,Warning,Reorder Soon,OK,Supplier X
2025-07-31,Warehouse C,Rice,104,Healthy,No Action Required,OK,Supplier X
2025-07-31,Warehouse C,Flour,38,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-01,Hospital A,Paracetamol,26,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-01,Hospital A,Amoxicillin,95,Warning,Reorder Soon,OK,Supplier Y
2025-08-01,Hospital A,Rice,60,Warning,Reorder Soon,OK,Supplier X
2025-08-01,Hospital A,Flour,36,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-01,Hospital B,Paracetamol,94,Warning,Reorder Soon,OK,Supplier X
2025-08-01,Hospital B,Amoxicillin,10,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-01,Hospital B,Rice,49,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-01,Hospital B,Flour,84,Warning,Reorder Soon,OK,Supplier Y
2025-08-01,Warehouse C,Paracetamol,115,Healthy,No Action Required,OK,Supplier Y
2025-08-01,Warehouse C,Amoxicillin,101,Healthy,No Action Required,OK,Supplier X
2025-08-01,Warehouse C,Rice,10,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-01,Warehouse C,Flour,75,Warning,Reorder Soon,OK,Supplier X
2025-08-02,Hospital A,Paracetamol,178,Healthy,No Action Required,OK,Supplier X
2025-08-02,Hospital A,Amoxicillin,51,Warning,Reorder Soon,OK,Supplier Y
2025-08-02,Hospital A,Rice,84,Warning,Reorder Soon,OK,Supplier X
2025-08-02,Hospital A,Flour,181,Healthy,No Action Required,OK,Supplier X
2025-08-02,Hospital B,Paracetamol,104,Healthy,No Action Required,OK,Supplier X
2025-08-02,Hospital B,Amoxicillin,190,Healthy,No Action Required,OK,Supplier X
2025-08-02,Hospital B,Rice,65,Warning,Reorder Soon,OK,Supplier X
2025-08-02,Hospital B,Flour,152,Healthy,No Action Required,OK,Supplier Y
2025-08-02,Warehouse C,Paracetamol,79,Warning,Reorder Soon,OK,Supplier Y
2025-08-02,Warehouse C,Amoxicillin,10,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-02,Warehouse C,Rice,150,Healthy,No Action Required,OK,Supplier Y
2025-08-02,Warehouse C,Flour,98,Warning,Reorder Soon,OK,Supplier Y
2025-08-03,Hospital A,Paracetamol,14,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-03,Hospital A,Amoxicillin,165,Healthy,No Action Required,OK,Supplier X
2025-08-03,Hospital A,Rice,187,Healthy,No Action Required,OK,Supplier Y
2025-08-03,Hospital A,Flour,91,Warning,Reorder Soon,OK,Supplier Y
2025-08-03,Hospital B,Paracetamol,24,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-03,Hospital B,Amoxicillin,4,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-03,Hospital B,Rice,132,Healthy,No Action Required,OK,Supplier Y
2025-08-03,Hospital B,Flour,47,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-03,Warehouse C,Paracetamol,91,Warning,Reorder Soon,OK,Supplier X
2025-08-03,Warehouse C,Amoxicillin,29,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-03,Warehouse C,Rice,63,Warning,Reorder Soon,OK,Supplier Y
2025-08-03,Warehouse C,Flour,114,Healthy,No Action Required,OK,Supplier X
2025-08-04,Hospital A,Paracetamol,97,Warning,Reorder Soon,OK,Supplier X
2025-08-04,Hospital A,Amoxicillin,135,Healthy,No Action Required,OK,Supplier Y
2025-08-04,Hospital A,Rice,45,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-04,Hospital A,Flour,125,Healthy,No Action Required,OK,Supplier Y
2025-08-04,Hospital B,Paracetamol,59,Warning,Reorder Soon,OK,Supplier Y
2025-08-04,Hospital B,Amoxicillin,54,Warning,Reorder Soon,OK,Supplier Y
2025-08-04,Hospital B,Rice,89,Warning,Reorder Soon,OK,Supplier X
2025-08-04,Hospital B,Flour,96,Warning,Reorder Soon,OK,Supplier X
2025-08-04,Warehouse C,Paracetamol,75,Warning,Reorder Soon,OK,Supplier Y
2025-08-04,Warehouse C,Amoxicillin,22,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-04,Warehouse C,Rice,153,Healthy,No Action Required,OK,Supplier Y
2025-08-04,Warehouse C,Flour,76,Warning,Reorder Soon,OK,Supplier Y
2025-08-05,Hospital A,Paracetamol,1,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-05,Hospital A,Amoxicillin,18,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-05,Hospital A,Rice,211,Healthy,No Action Required,OK,Supplier X
2025-08-05,Hospital A,Flour,16,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-05,Hospital B,Paracetamol,92,Warning,Reorder Soon,OK,Supplier X
2025-08-05,Hospital B,Amoxicillin,11,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-05,Hospital B,Rice,51,Warning,Reorder Soon,OK,Supplier Y
2025-08-05,Hospital B,Flour,90,Warning,Reorder Soon,OK,Supplier X
2025-08-05,Warehouse C,Paracetamol,190,Healthy,No Action Required,OK,Supplier X
2025-08-05,Warehouse C,Amoxicillin,33,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-05,Warehouse C,Rice,82,Warning,Reorder Soon,OK,Supplier Y
2025-08-05,Warehouse C,Flour,9,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-06,Hospital A,Paracetamol,91,Warning,Reorder Soon,OK,Supplier X
2025-08-06,Hospital A,Amoxicillin,141,Healthy,No Action Required,OK,Supplier X
2025-08-06,Hospital A,Rice,78,Warning,Reorder Soon,OK,Supplier X
2025-08-06,Hospital A,Flour,154,Healthy,No Action Required,OK,Supplier X
2025-08-06,Hospital B,Paracetamol,134,Healthy,No Action Required,OK,Supplier Y
2025-08-06,Hospital B,Amoxicillin,9,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-06,Hospital B,Rice,2,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-06,Hospital B,Flour,72,Warning,Reorder Soon,OK,Supplier X
2025-08-06,Warehouse C,Paracetamol,7,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-06,Warehouse C,Amoxicillin,28,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-06,Warehouse C,Rice,123,Healthy,No Action Required,OK,Supplier Y
2025-08-06,Warehouse C,Flour,66,Warning,Reorder Soon,OK,Supplier Y
2025-08-07,Hospital A,Paracetamol,87,Warning,Reorder Soon,OK,Supplier X
2025-08-07,Hospital A,Amoxicillin,9,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-07,Hospital A,Rice,122,Healthy,No Action Required,OK,Supplier Y
2025-08-07,Hospital A,Flour,2,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-07,Hospital B,Paracetamol,134,Healthy,No Action Required,OK,Supplier X
2025-08-07,Hospital B,Amoxicillin,62,Warning,Reorder Soon,OK,Supplier X
2025-08-07,Hospital B,Rice,144,Healthy,No Action Required,OK,Supplier X
2025-08-07,Hospital B,Flour,85,Warning,Reorder Soon,OK,Supplier Y
2025-08-07,Warehouse C,Paracetamol,30,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-07,Warehouse C,Amoxicillin,102,Healthy,No Action Required,OK,Supplier X
2025-08-07,Warehouse C,Rice,53,Warning,Reorder Soon,OK,Supplier X
2025-08-07,Warehouse C,Flour,133,Healthy,No Action Required,OK,Supplier X
2025-08-08,Hospital A,Paracetamol,97,Warning,Reorder Soon,OK,Supplier X
2025-08-08,Hospital A,Amoxicillin,34,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-08,Hospital A,Rice,82,Warning,Reorder Soon,OK,Supplier Y
2025-08-08,Hospital A,Flour,77,Warning,Reorder Soon,OK,Supplier Y
2025-08-08,Hospital B,Paracetamol,57,Warning,Reorder Soon,OK,Supplier Y
2025-08-08,Hospital B,Amoxicillin,62,Warning,Reorder Soon,OK,Supplier Y
2025-08-08,Hospital B,Rice,14,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-08,Hospital B,Flour,19,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-08,Warehouse C,Paracetamol,146,Healthy,No Action Required,OK,Supplier X
2025-08-08,Warehouse C,Amoxicillin,74,Warning,Reorder Soon,OK,Supplier Y
2025-08-08,Warehouse C,Rice,120,Healthy,No Action Required,OK,Supplier Y
2025-08-08,Warehouse C,Flour,75,Warning,Reorder Soon,OK,Supplier Y
2025-08-09,Hospital A,Paracetamol,49,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-09,Hospital A,Amoxicillin,141,Healthy,No Action Required,OK,Supplier X
2025-08-09,Hospital A,Rice,31,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-09,Hospital A,Flour,56,Warning,Reorder Soon,OK,Supplier Y
2025-08-09,Hospital B,Paracetamol,10,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-09,Hospital B,Amoxicillin,139,Healthy,No Action Required,OK,Supplier X
2025-08-09,Hospital B,Rice,95,Warning,Reorder Soon,OK,Supplier Y
2025-08-09,Hospital B,Flour,50,Warning,Reorder Soon,OK,Supplier X
2025-08-09,Warehouse C,Paracetamol,133,Healthy,No Action Required,OK,Supplier Y
2025-08-09,Warehouse C,Amoxicillin,84,Warning,Reorder Soon,OK,Supplier Y
2025-08-09,Warehouse C,Rice,8,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-09,Warehouse C,Flour,7,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-10,Hospital A,Paracetamol,35,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-10,Hospital A,Amoxicillin,46,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-10,Hospital A,Rice,26,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-10,Hospital A,Flour,32,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-10,Hospital B,Paracetamol,94,Warning,Reorder Soon,OK,Supplier Y
2025-08-10,Hospital B,Amoxicillin,22,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-10,Hospital B,Rice,181,Healthy,No Action Required,OK,Supplier Y
2025-08-10,Hospital B,Flour,72,Warning,Reorder Soon,OK,Supplier X
2025-08-10,Warehouse C,Paracetamol,143,Healthy,No Action Required,OK,Supplier X
2025-08-10,Warehouse C,Amoxicillin,110,Healthy,No Action Required,OK,Supplier X
2025-08-10,Warehouse C,Rice,35,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-10,Warehouse C,Flour,129,Healthy,No Action Required,OK,Supplier X
2025-08-11,Hospital A,Paracetamol,148,Healthy,No Action Required,OK,Supplier Y
2025-08-11,Hospital A,Amoxicillin,2,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-11,Hospital A,Rice,75,Warning,Reorder Soon,OK,Supplier Y
2025-08-11,Hospital A,Flour,25,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-11,Hospital B,Paracetamol,34,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-11,Hospital B,Amoxicillin,63,Warning,Reorder Soon,OK,Supplier X
2025-08-11,Hospital B,Rice,15,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-11,Hospital B,Flour,169,Healthy,No Action Required,OK,Supplier X
2025-08-11,Warehouse C,Paracetamol,71,Warning,Reorder Soon,OK,Supplier Y
2025-08-11,Warehouse C,Amoxicillin,34,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-11,Warehouse C,Rice,14,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-11,Warehouse C,Flour,35,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-12,Hospital A,Paracetamol,66,Warning,Reorder Soon,OK,Supplier Y
2025-08-12,Hospital A,Amoxicillin,33,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-12,Hospital A,Rice,100,Healthy,No Action Required,OK,Supplier Y
2025-08-12,Hospital A,Flour,150,Healthy,No Action Required,OK,Supplier Y
2025-08-12,Hospital B,Paracetamol,203,Healthy,No Action Required,OK,Supplier Y
2025-08-12,Hospital B,Amoxicillin,25,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-12,Hospital B,Rice,83,Warning,Reorder Soon,OK,Supplier X
2025-08-12,Hospital B,Flour,49,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-12,Warehouse C,Paracetamol,30,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-12,Warehouse C,Amoxicillin,112,Healthy,No Action Required,OK,Supplier Y
2025-08-12,Warehouse C,Rice,64,Warning,Reorder Soon,OK,Supplier X
2025-08-12,Warehouse C,Flour,67,Warning,Reorder Soon,OK,Supplier Y
2025-08-13,Hospital A,Paracetamol,12,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-13,Hospital A,Amoxicillin,122,Healthy,No Action Required,OK,Supplier Y
2025-08-13,Hospital A,Rice,99,Warning,Reorder Soon,OK,Supplier X
2025-08-13,Hospital A,Flour,35,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-13,Hospital B,Paracetamol,86,Warning,Reorder Soon,OK,Supplier X
2025-08-13,Hospital B,Amoxicillin,107,Healthy,No Action Required,OK,Supplier X
2025-08-13,Hospital B,Rice,146,Healthy,No Action Required,OK,Supplier Y
2025-08-13,Hospital B,Flour,29,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-13,Warehouse C,Paracetamol,97,Warning,Reorder Soon,OK,Supplier X
2025-08-13,Warehouse C,Amoxicillin,44,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-13,Warehouse C,Rice,40,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-13,Warehouse C,Flour,29,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-14,Hospital A,Paracetamol,23,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-14,Hospital A,Amoxicillin,8,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-14,Hospital A,Rice,99,Warning,Reorder Soon,OK,Supplier X
2025-08-14,Hospital A,Flour,82,Warning,Reorder Soon,OK,Supplier Y
2025-08-14,Hospital B,Paracetamol,118,Healthy,No Action Required,OK,Supplier Y
2025-08-14,Hospital B,Amoxicillin,32,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-14,Hospital B,Rice,100,Healthy,No Action Required,OK,Supplier X
2025-08-14,Hospital B,Flour,69,Warning,Reorder Soon,OK,Supplier Y
2025-08-14,Warehouse C,Paracetamol,153,Healthy,No Action Required,OK,Supplier Y
2025-08-14,Warehouse C,Amoxicillin,80,Warning,Reorder Soon,OK,Supplier Y
2025-08-14,Warehouse C,Rice,20,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-14,Warehouse C,Flour,38,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-15,Hospital A,Paracetamol,48,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-15,Hospital A,Amoxicillin,9,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-15,Hospital A,Rice,149,Healthy,No Action Required,OK,Supplier Y
2025-08-15,Hospital A,Flour,92,Warning,Reorder Soon,OK,Supplier Y
2025-08-15,Hospital B,Paracetamol,34,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-15,Hospital B,Amoxicillin,13,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-15,Hospital B,Rice,9,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-15,Hospital B,Flour,48,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-15,Warehouse C,Paracetamol,47,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-15,Warehouse C,Amoxicillin,44,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-15,Warehouse C,Rice,96,Warning,Reorder Soon,OK,Supplier Y
2025-08-15,Warehouse C,Flour,67,Warning,Reorder Soon,OK,Supplier Y
2025-08-16,Hospital A,Paracetamol,41,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-16,Hospital A,Amoxicillin,114,Healthy,No Action Required,OK,Supplier Y
2025-08-16,Hospital A,Rice,4,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-16,Hospital A,Flour,109,Healthy,No Action Required,OK,Supplier Y
2025-08-16,Hospital B,Paracetamol,97,Warning,Reorder Soon,OK,Supplier X
2025-08-16,Hospital B,Amoxicillin,126,Healthy,No Action Required,OK,Supplier X
2025-08-16,Hospital B,Rice,93,Warning,Reorder Soon,OK,Supplier X
2025-08-16,Hospital B,Flour,38,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-16,Warehouse C,Paracetamol,27,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-16,Warehouse C,Amoxicillin,41,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-16,Warehouse C,Rice,90,Warning,Reorder Soon,OK,Supplier Y
2025-08-16,Warehouse C,Flour,22,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-17,Hospital A,Paracetamol,46,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-17,Hospital A,Amoxicillin,66,Warning,Reorder Soon,OK,Supplier Y
2025-08-17,Hospital A,Rice,155,Healthy,No Action Required,OK,Supplier X
2025-08-17,Hospital A,Flour,192,Healthy,No Action Required,OK,Supplier X
2025-08-17,Hospital B,Paracetamol,93,Warning,Reorder Soon,OK,Supplier X
2025-08-17,Hospital B,Amoxicillin,40,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-17,Hospital B,Rice,15,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-17,Hospital B,Flour,180,Healthy,No Action Required,OK,Supplier X
2025-08-17,Warehouse C,Paracetamol,38,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-17,Warehouse C,Amoxicillin,28,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-17,Warehouse C,Rice,65,Warning,Reorder Soon,OK,Supplier Y
2025-08-17,Warehouse C,Flour,67,Warning,Reorder Soon,OK,Supplier X
2025-08-18,Hospital A,Paracetamol,24,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-18,Hospital A,Amoxicillin,57,Warning,Reorder Soon,OK,Supplier Y
2025-08-18,Hospital A,Rice,143,Healthy,No Action Required,OK,Supplier X
2025-08-18,Hospital A,Flour,35,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-08-18,Hospital B,Paracetamol,15,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-08-18,Hospital B,Amoxicillin,101,Healthy,No Action Required,OK,Supplier X
2025-08-18,Hospital B,Rice,166,Healthy,No Action Required,OK,Supplier Y
2025-08-18,Hospital B,Flour,36,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
